dataset,repeat,position,policy,binary_sha256,input_signature,source_tree_sha256,compute_host,requested_bytes,fixed_bytes,record_bytes,admitted_bytes,physical_bytes,unused_bytes,selected_records,total_records,selection_hash,result_hash_version,result_hash,physical_hash_version,physical_hash_algorithm,physical_hash_scope,header_hash_scope,descriptor_hash_scope,map_hash_scope,offset_table_hash_scope,record_payload_hash_scope,selected_uid_hash_scope,budget_map_owner_mn,header_hash,descriptor_hash,map_hash,selected_uid_hash,offset_table_hashes,record_payload_hashes,physical_signature,total_benefit,build_mode,build_workers,rank_workers,rank_workers_recorded,staging_bytes,record_write_posts,processed,qps,recall,p50_us,p95_us,p99_us,posts_per_query,bytes_per_query,build_total_ms,build_rank_ms,build_materialize_ms,build_record_assemble_ms,build_record_publish_ms,result_json,stderr
SIFT1M,2,1,benefit,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,d1daa707b63b20514946d08ba4e8b307bd894b1203834a4496df2a0da98d1eca,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,1073741824,12016392,1061725320,1073741712,1073741712,112,284103,1000000,6065568491132026709,1,17728295184175731646,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,6459dccd918c83a6,f661caa285d254e9,b39d9067d4959971,25c6c2dab79c6147,d46b1290e7a73643,d609bc7360a6f4b3,8c16bd1b63ef6481f12c1c9bc340550c598ff274618060c8daafb7b10ef4c9dd,237085229,staged,20,20,1,67108864,16,10000,7173.0,0.99222,8809.652,10073.322,10849.403,319.9807,1047424.016,4238.437011,242.14897399999998,2185.626892,501.16157599999997,92.85118399999999,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b1073741824/benefit/r2/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b1073741824/benefit/r2/run.err
SIFT1M,2,2,indeg,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,d1daa707b63b20514946d08ba4e8b307bd894b1203834a4496df2a0da98d1eca,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,1073741824,12016392,1061725288,1073741680,1073741680,144,285323,1000000,840385861271883112,1,17728295184175731646,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,2bbc97065ec9764b,19e92db0faf04909,58cd07fb675cbea0,9dbaeadcda402ae9,210ff41c4a38357d,eef3e6f27e112c61,0b6d19bf90196f346975bff32b80cc8d143fc02ef08746d4157a44d1caa7a280,237083659,staged,20,20,1,67108864,16,10000,7128.0,0.99222,8875.419,10126.794,10810.407000000001,320.1909,1049781.9956,4062.334944,243.978672,2191.71055,489.748476,92.877297,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b1073741824/indeg/r2/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b1073741824/indeg/r2/run.err
SIFT1M,3,0,benefit,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,d1daa707b63b20514946d08ba4e8b307bd894b1203834a4496df2a0da98d1eca,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,1073741824,12016392,1061725320,1073741712,1073741712,112,284103,1000000,6065568491132026709,1,17728295184175731646,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,6459dccd918c83a6,f661caa285d254e9,b39d9067d4959971,25c6c2dab79c6147,d46b1290e7a73643,d609bc7360a6f4b3,8c16bd1b63ef6481f12c1c9bc340550c598ff274618060c8daafb7b10ef4c9dd,237085229,staged,20,20,1,67108864,16,10000,7175.0,0.99222,8817.085000000001,10071.66,10843.331,319.9807,1047424.016,4238.540181,243.324207,2176.460541,505.55985899999996,92.867289,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b1073741824/benefit/r3/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b1073741824/benefit/r3/run.err
SIFT1M,3,1,indeg,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,d1daa707b63b20514946d08ba4e8b307bd894b1203834a4496df2a0da98d1eca,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,1073741824,12016392,1061725288,1073741680,1073741680,144,285323,1000000,840385861271883112,1,17728295184175731646,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,2bbc97065ec9764b,19e92db0faf04909,58cd07fb675cbea0,9dbaeadcda402ae9,210ff41c4a38357d,eef3e6f27e112c61,0b6d19bf90196f346975bff32b80cc8d143fc02ef08746d4157a44d1caa7a280,237083659,staged,20,20,1,67108864,16,10000,7116.0,0.99222,8893.947,10142.79,10817.34,320.1909,1049781.9956,4041.382003,244.44008499999998,2167.3264639999998,498.540055,92.882983,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b1073741824/indeg/r3/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b1073741824/indeg/r3/run.err
SIFT1M,3,2,hop,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,d1daa707b63b20514946d08ba4e8b307bd894b1203834a4496df2a0da98d1eca,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,1073741824,12016392,1061725424,1073741816,1073741816,8,352876,1000000,16070688999899705701,1,17728295184175731646,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,d1c1807592b60991,ec19292b646b1b41,d31295c1ba74de1d,7fc78f4f6a996870,0435fa37cc24fd52,f1918f9bc1e060a4,52974d2ecc2fe63fd3ecbc6511a83f3a14d2abca5672f271e81d10bb00187d47,178787122,staged,20,20,1,67108864,16,10000,5973.0,0.99222,11065.666000000001,15750.153,17139.985,334.3826,1214440.7948,4810.8977589999995,1091.186492,2215.392037,506.97340099999997,92.83505699999999,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b1073741824/hop/r3/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b1073741824/hop/r3/run.err
SIFT1M,4,0,indeg,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,d1daa707b63b20514946d08ba4e8b307bd894b1203834a4496df2a0da98d1eca,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,1073741824,12016392,1061725288,1073741680,1073741680,144,285323,1000000,840385861271883112,1,17728295184175731646,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,2bbc97065ec9764b,19e92db0faf04909,58cd07fb675cbea0,9dbaeadcda402ae9,210ff41c4a38357d,eef3e6f27e112c61,0b6d19bf90196f346975bff32b80cc8d143fc02ef08746d4157a44d1caa7a280,237083659,staged,20,20,1,67108864,16,10000,7118.0,0.99222,8891.397,10132.583,10761.926,320.1909,1049781.9956,4063.51257,243.410294,2198.463226,489.575198,92.906695,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b1073741824/indeg/r4/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b1073741824/indeg/r4/run.err
SIFT1M,4,1,hop,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,d1daa707b63b20514946d08ba4e8b307bd894b1203834a4496df2a0da98d1eca,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,1073741824,12016392,1061725424,1073741816,1073741816,8,352876,1000000,16070688999899705701,1,17728295184175731646,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,d1c1807592b60991,ec19292b646b1b41,d31295c1ba74de1d,7fc78f4f6a996870,0435fa37cc24fd52,f1918f9bc1e060a4,52974d2ecc2fe63fd3ecbc6511a83f3a14d2abca5672f271e81d10bb00187d47,178787122,staged,20,20,1,67108864,16,10000,6001.0,0.99222,11014.784,15653.039,17098.625,334.3826,1214440.7948,4802.738442,1089.551628,2205.252495,510.731138,92.85407599999999,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b1073741824/hop/r4/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b1073741824/hop/r4/run.err
SIFT1M,4,2,benefit,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,d1daa707b63b20514946d08ba4e8b307bd894b1203834a4496df2a0da98d1eca,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,1073741824,12016392,1061725320,1073741712,1073741712,112,284103,1000000,6065568491132026709,1,17728295184175731646,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,6459dccd918c83a6,f661caa285d254e9,b39d9067d4959971,25c6c2dab79c6147,d46b1290e7a73643,d609bc7360a6f4b3,8c16bd1b63ef6481f12c1c9bc340550c598ff274618060c8daafb7b10ef4c9dd,237085229,staged,20,20,1,67108864,16,10000,7176.0,0.99222,8816.829,10071.927,10723.949,319.9807,1047424.016,4292.851042,246.43065399999998,2229.04961,503.725035,92.911974,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b1073741824/benefit/r4/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b1073741824/benefit/r4/run.err
SIFT1M,5,0,hop,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,d1daa707b63b20514946d08ba4e8b307bd894b1203834a4496df2a0da98d1eca,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,1073741824,12016392,1061725424,1073741816,1073741816,8,352876,1000000,16070688999899705701,1,17728295184175731646,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,d1c1807592b60991,ec19292b646b1b41,d31295c1ba74de1d,7fc78f4f6a996870,0435fa37cc24fd52,f1918f9bc1e060a4,52974d2ecc2fe63fd3ecbc6511a83f3a14d2abca5672f271e81d10bb00187d47,178787122,staged,20,20,1,67108864,16,10000,5998.0,0.99222,11034.159,15778.705,17024.017,334.3826,1214440.7948,4770.643182,1087.959993,2178.726414,499.67587499999996,92.83088699999999,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b1073741824/hop/r5/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b1073741824/hop/r5/run.err
SIFT1M,5,1,benefit,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,d1daa707b63b20514946d08ba4e8b307bd894b1203834a4496df2a0da98d1eca,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,1073741824,12016392,1061725320,1073741712,1073741712,112,284103,1000000,6065568491132026709,1,17728295184175731646,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,6459dccd918c83a6,f661caa285d254e9,b39d9067d4959971,25c6c2dab79c6147,d46b1290e7a73643,d609bc7360a6f4b3,8c16bd1b63ef6481f12c1c9bc340550c598ff274618060c8daafb7b10ef4c9dd,237085229,staged,20,20,1,67108864,16,10000,7153.0,0.99222,8841.241,10116.148000000001,10863.767,319.9807,1047424.016,4229.518531,243.81582,2172.907681,488.770487,92.84682199999999,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b1073741824/benefit/r5/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b1073741824/benefit/r5/run.err
SIFT1M,5,2,indeg,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,d1daa707b63b20514946d08ba4e8b307bd894b1203834a4496df2a0da98d1eca,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,1073741824,12016392,1061725288,1073741680,1073741680,144,285323,1000000,840385861271883112,1,17728295184175731646,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,2bbc97065ec9764b,19e92db0faf04909,58cd07fb675cbea0,9dbaeadcda402ae9,210ff41c4a38357d,eef3e6f27e112c61,0b6d19bf90196f346975bff32b80cc8d143fc02ef08746d4157a44d1caa7a280,237083659,staged,20,20,1,67108864,16,10000,7133.0,0.99222,8880.431,10127.441,10826.961,320.1909,1049781.9956,4057.629215,247.456546,2183.154819,498.388917,92.79876499999999,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b1073741824/indeg/r5/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b1073741824/indeg/r5/run.err
SIFT1M,0,0,benefit,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,d1daa707b63b20514946d08ba4e8b307bd894b1203834a4496df2a0da98d1eca,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,2147483648,12016392,2135467136,2147483528,2147483528,120,645460,1000000,4187070172429488526,1,17728295184175731646,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,02b366320b2c324c,855db880edf3c631,12901e6ab43615dd,3aa775d480b557ec,032e14004ac434ff,240b6d8a14051c15,f522a06d37cec5a97894894970d3cb3ede3f61ea83f77cb29cea53db4c3fdea7,381277746,staged,20,20,1,67108864,32,10000,13903.0,0.99222,4462.179,5433.349,6106.728,246.9162,753146.654,6408.219473,246.899915,4220.483361,925.710204,186.685217,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b2147483648/benefit/r0/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b2147483648/benefit/r0/run.err
SIFT1M,0,1,indeg,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,d1daa707b63b20514946d08ba4e8b307bd894b1203834a4496df2a0da98d1eca,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,2147483648,12016392,2135467144,2147483536,2147483536,112,646217,1000000,127712115153289297,1,17728295184175731646,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,926dccdbc787474a,9617bf82e9220e29,3c30dd5c1dc83f5c,437a7c3fcc6e40cf,d89ceef800a997ec,1d8b66c2046f84e3,05de9ff18ee78918e9bf41ee3121f2042445920fb3fd3223cac7db43cbaea68c,381277074,staged,20,20,1,67108864,32,10000,13762.0,0.99222,4506.408,5423.687,6056.335,247.3625,755170.04,6125.766764,242.91657899999998,4181.370839,911.2403549999999,186.713592,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b2147483648/indeg/r0/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b2147483648/indeg/r0/run.err
SIFT1M,0,2,hop,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,d1daa707b63b20514946d08ba4e8b307bd894b1203834a4496df2a0da98d1eca,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,2147483648,12016392,2135467256,2147483648,2147483648,0,744925,1000000,14519636903809563477,1,17728295184175731646,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,495673410639b5d8,3ae6f44b56f5a15a,5c0a815025340931,e48c3e7744ce89c4,a4441fc557d8dbe4,6a24076a46eff2da,5ff78af43083775a6d41be205386fac11b9eaf61f890c630c62a94d682b5b2bf,347225884,staged,20,20,1,67108864,32,10000,10682.0,0.99222,5048.927,10641.778,12025.024,257.0611,875010.5708,6823.203474,1090.042305,4175.867096,908.5845889999999,186.700505,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b2147483648/hop/r0/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b2147483648/hop/r0/run.err
SIFT1M,1,0,indeg,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,d1daa707b63b20514946d08ba4e8b307bd894b1203834a4496df2a0da98d1eca,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,2147483648,12016392,2135467144,2147483536,2147483536,112,646217,1000000,127712115153289297,1,17728295184175731646,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,926dccdbc787474a,9617bf82e9220e29,3c30dd5c1dc83f5c,437a7c3fcc6e40cf,d89ceef800a997ec,1d8b66c2046f84e3,05de9ff18ee78918e9bf41ee3121f2042445920fb3fd3223cac7db43cbaea68c,381277074,staged,20,20,1,67108864,32,10000,13811.0,0.99222,4496.189,5377.693,5997.465,247.3625,755170.04,6175.128086,244.386294,4219.561555,909.663418,186.75972099999998,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b2147483648/indeg/r1/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b2147483648/indeg/r1/run.err
SIFT1M,1,1,hop,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,d1daa707b63b20514946d08ba4e8b307bd894b1203834a4496df2a0da98d1eca,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,2147483648,12016392,2135467256,2147483648,2147483648,0,744925,1000000,14519636903809563477,1,17728295184175731646,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,495673410639b5d8,3ae6f44b56f5a15a,5c0a815025340931,e48c3e7744ce89c4,a4441fc557d8dbe4,6a24076a46eff2da,5ff78af43083775a6d41be205386fac11b9eaf61f890c630c62a94d682b5b2bf,347225884,staged,20,20,1,67108864,32,10000,10638.0,0.99222,5073.274,10664.784,12208.926,257.0611,875010.5708,6831.718914,1090.573701,4183.331445,909.275042,186.72594099999998,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b2147483648/hop/r1/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b2147483648/hop/r1/run.err
SIFT1M,1,2,benefit,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,d1daa707b63b20514946d08ba4e8b307bd894b1203834a4496df2a0da98d1eca,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,2147483648,12016392,2135467136,2147483528,2147483528,120,645460,1000000,4187070172429488526,1,17728295184175731646,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,02b366320b2c324c,855db880edf3c631,12901e6ab43615dd,3aa775d480b557ec,032e14004ac434ff,240b6d8a14051c15,f522a06d37cec5a97894894970d3cb3ede3f61ea83f77cb29cea53db4c3fdea7,381277746,staged,20,20,1,67108864,32,10000,13852.0,0.99222,4474.964,5432.786,6129.904,246.9162,753146.654,6401.63564,244.899012,4215.761452,923.98047,186.73166799999998,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b2147483648/benefit/r1/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b2147483648/benefit/r1/run.err
SIFT1M,2,0,hop,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,d1daa707b63b20514946d08ba4e8b307bd894b1203834a4496df2a0da98d1eca,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,2147483648,12016392,2135467256,2147483648,2147483648,0,744925,1000000,14519636903809563477,1,17728295184175731646,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,495673410639b5d8,3ae6f44b56f5a15a,5c0a815025340931,e48c3e7744ce89c4,a4441fc557d8dbe4,6a24076a46eff2da,5ff78af43083775a6d41be205386fac11b9eaf61f890c630c62a94d682b5b2bf,347225884,staged,20,20,1,67108864,32,10000,10681.0,0.99222,5048.969,10589.338,12115.372,257.0611,875010.5708,6872.863795,1099.841675,4214.068953,914.2186029999999,186.695953,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b2147483648/hop/r2/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b2147483648/hop/r2/run.err
SIFT1M,2,1,benefit,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,d1daa707b63b20514946d08ba4e8b307bd894b1203834a4496df2a0da98d1eca,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,2147483648,12016392,2135467136,2147483528,2147483528,120,645460,1000000,4187070172429488526,1,17728295184175731646,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,02b366320b2c324c,855db880edf3c631,12901e6ab43615dd,3aa775d480b557ec,032e14004ac434ff,240b6d8a14051c15,f522a06d37cec5a97894894970d3cb3ede3f61ea83f77cb29cea53db4c3fdea7,381277746,staged,20,20,1,67108864,32,10000,13848.0,0.99222,4478.769,5467.528,6116.287,246.9162,753146.654,6421.25883,244.342128,4240.590959,921.208256,186.656462,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b2147483648/benefit/r2/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b2147483648/benefit/r2/run.err
