dataset,method,ef,run_id,recall,qps,threads,query_contexts,top_k,metric,measurement_mode,protocol_fingerprint,campaign_id,binary_sha256,variant,lavd_bits,index_region_bytes,lavd_region_bytes,layout_env,processed_queries,expected_queries,failed_queries,p50_us,p95_us,p99_us,mean_latency_us,posts_per_query,bytes_per_query,network_us,compute_us,meta_us,deserialize_us,source,source_sha256,query_pool_manifest,query_pool_manifest_sha256,query_path,groundtruth_path,query_canonical_sha256,groundtruth_canonical_sha256,query_file_sha256,groundtruth_file_sha256
DEEP10M,d-HNSW,128.0,r2,0.92046,444.719,10,,10,l2,fixed_query_pool,577a0ad04e21a779ddb76c32d2c64460298f3347828c872c92c808f0445d99ff,dhnsw-17d63b6f-5a31-4f66-8bc5-c51f212b689d,1fede56b39bf640663761bce92646a464098f95baf64a58d7847d520f7833bd8,fixed_routing_partition,,,,native_dhnsw,10000,10000,0,,,,20126.13,,,1420.471,1168.668,41.854,6036.753,raw_sources/deep10m/dhnsw/r2.csv,ed906aefba557ac60ed0e2faece72a62d43c91abfcafb0f9f7bb0b6e5d622fca,deep10m_dhnsw.json,b97007a13e201be4ba3f5b5cdfabfdf913b2147aa65bf9658c06ae3af01ab15e,/home/kvgroup/chaomei/dhnsw-deep10m-exactgt-formal-v2-20260713/work/deep100M/deep10M_query.fvecs,/home/kvgroup/chaomei/dhnsw-deep10m-exactgt-formal-v2-20260713/work/deep100M/deep10M_groundtruth.ivecs,68973a8fa5af6691d904c0f5a292136be6e3f21fed6b28154a1bfbdb1c93db57,51db82a2f80e17ffefee34f60ab288d184a20a1f734503bc957c304f0002c0ce,0359efc4a332e6f79ebeade7665aa314e10b122fea1d54b3878f97c9bb5ba574,da9068578d634697f7e8bb3a335077b2d230dd0c0b938342ef85b16f399f5091
DEEP10M,d-HNSW,200.0,r2,0.92312,412.67,10,,10,l2,fixed_query_pool,d27b6e3f8e4c599e03afc7346d780493741a5f70efa245e097da44bd34acfefd,dhnsw-17d63b6f-5a31-4f66-8bc5-c51f212b689d,1fede56b39bf640663761bce92646a464098f95baf64a58d7847d520f7833bd8,fixed_routing_partition,,,,native_dhnsw,10000,10000,0,,,,21768.55,,,1617.96,1866.401,41.973,7293.709,raw_sources/deep10m/dhnsw/r2.csv,ed906aefba557ac60ed0e2faece72a62d43c91abfcafb0f9f7bb0b6e5d622fca,deep10m_dhnsw.json,b97007a13e201be4ba3f5b5cdfabfdf913b2147aa65bf9658c06ae3af01ab15e,/home/kvgroup/chaomei/dhnsw-deep10m-exactgt-formal-v2-20260713/work/deep100M/deep10M_query.fvecs,/home/kvgroup/chaomei/dhnsw-deep10m-exactgt-formal-v2-20260713/work/deep100M/deep10M_groundtruth.ivecs,68973a8fa5af6691d904c0f5a292136be6e3f21fed6b28154a1bfbdb1c93db57,51db82a2f80e17ffefee34f60ab288d184a20a1f734503bc957c304f0002c0ce,0359efc4a332e6f79ebeade7665aa314e10b122fea1d54b3878f97c9bb5ba574,da9068578d634697f7e8bb3a335077b2d230dd0c0b938342ef85b16f399f5091
DEEP10M,d-HNSW,48.0,r3,0.89838,423.297,10,,10,l2,fixed_query_pool,2a25e30be3edfc4d1c0a5bfdeff6e39a1200fd9e615db4d9ad1165a94338fc98,dhnsw-17d63b6f-5a31-4f66-8bc5-c51f212b689d,1fede56b39bf640663761bce92646a464098f95baf64a58d7847d520f7833bd8,fixed_routing_partition,,,,native_dhnsw,10000,10000,0,,,,21431.03,,,1665.837,656.352,43.693,7247.966,raw_sources/deep10m/dhnsw/r3.csv,2f7beb5e8c40ef742014686c9a7a966d3a702df99c339e0d9e90bcaf80d02a2b,deep10m_dhnsw.json,b97007a13e201be4ba3f5b5cdfabfdf913b2147aa65bf9658c06ae3af01ab15e,/home/kvgroup/chaomei/dhnsw-deep10m-exactgt-formal-v2-20260713/work/deep100M/deep10M_query.fvecs,/home/kvgroup/chaomei/dhnsw-deep10m-exactgt-formal-v2-20260713/work/deep100M/deep10M_groundtruth.ivecs,68973a8fa5af6691d904c0f5a292136be6e3f21fed6b28154a1bfbdb1c93db57,51db82a2f80e17ffefee34f60ab288d184a20a1f734503bc957c304f0002c0ce,0359efc4a332e6f79ebeade7665aa314e10b122fea1d54b3878f97c9bb5ba574,da9068578d634697f7e8bb3a335077b2d230dd0c0b938342ef85b16f399f5091
DEEP10M,d-HNSW,64.0,r3,0.90911,412.19,10,,10,l2,fixed_query_pool,fad5d3b8bfabf86f0f00e7da38f644b8fd662d4f62e87dca5bd684a5304df460,dhnsw-17d63b6f-5a31-4f66-8bc5-c51f212b689d,1fede56b39bf640663761bce92646a464098f95baf64a58d7847d520f7833bd8,fixed_routing_partition,,,,native_dhnsw,10000,10000,0,,,,22389.1,,,1631.621,871.095,43.422,7889.143,raw_sources/deep10m/dhnsw/r3.csv,2f7beb5e8c40ef742014686c9a7a966d3a702df99c339e0d9e90bcaf80d02a2b,deep10m_dhnsw.json,b97007a13e201be4ba3f5b5cdfabfdf913b2147aa65bf9658c06ae3af01ab15e,/home/kvgroup/chaomei/dhnsw-deep10m-exactgt-formal-v2-20260713/work/deep100M/deep10M_query.fvecs,/home/kvgroup/chaomei/dhnsw-deep10m-exactgt-formal-v2-20260713/work/deep100M/deep10M_groundtruth.ivecs,68973a8fa5af6691d904c0f5a292136be6e3f21fed6b28154a1bfbdb1c93db57,51db82a2f80e17ffefee34f60ab288d184a20a1f734503bc957c304f0002c0ce,0359efc4a332e6f79ebeade7665aa314e10b122fea1d54b3878f97c9bb5ba574,da9068578d634697f7e8bb3a335077b2d230dd0c0b938342ef85b16f399f5091
DEEP10M,d-HNSW,96.0,r3,0.91734,417.844,10,,10,l2,fixed_query_pool,9690c19f2484162ef4219cfa64e2073d1f740fddf725faf245c11de028dfdff6,dhnsw-17d63b6f-5a31-4f66-8bc5-c51f212b689d,1fede56b39bf640663761bce92646a464098f95baf64a58d7847d520f7833bd8,fixed_routing_partition,,,,native_dhnsw,10000,10000,0,,,,21420.97,,,1656.613,1072.038,41.934,7320.559,raw_sources/deep10m/dhnsw/r3.csv,2f7beb5e8c40ef742014686c9a7a966d3a702df99c339e0d9e90bcaf80d02a2b,deep10m_dhnsw.json,b97007a13e201be4ba3f5b5cdfabfdf913b2147aa65bf9658c06ae3af01ab15e,/home/kvgroup/chaomei/dhnsw-deep10m-exactgt-formal-v2-20260713/work/deep100M/deep10M_query.fvecs,/home/kvgroup/chaomei/dhnsw-deep10m-exactgt-formal-v2-20260713/work/deep100M/deep10M_groundtruth.ivecs,68973a8fa5af6691d904c0f5a292136be6e3f21fed6b28154a1bfbdb1c93db57,51db82a2f80e17ffefee34f60ab288d184a20a1f734503bc957c304f0002c0ce,0359efc4a332e6f79ebeade7665aa314e10b122fea1d54b3878f97c9bb5ba574,da9068578d634697f7e8bb3a335077b2d230dd0c0b938342ef85b16f399f5091
DEEP10M,d-HNSW,128.0,r3,0.92046,415.109,10,,10,l2,fixed_query_pool,577a0ad04e21a779ddb76c32d2c64460298f3347828c872c92c808f0445d99ff,dhnsw-17d63b6f-5a31-4f66-8bc5-c51f212b689d,1fede56b39bf640663761bce92646a464098f95baf64a58d7847d520f7833bd8,fixed_routing_partition,,,,native_dhnsw,10000,10000,0,,,,21710.1,,,1570.84,1298.133,40.981,7203.366,raw_sources/deep10m/dhnsw/r3.csv,2f7beb5e8c40ef742014686c9a7a966d3a702df99c339e0d9e90bcaf80d02a2b,deep10m_dhnsw.json,b97007a13e201be4ba3f5b5cdfabfdf913b2147aa65bf9658c06ae3af01ab15e,/home/kvgroup/chaomei/dhnsw-deep10m-exactgt-formal-v2-20260713/work/deep100M/deep10M_query.fvecs,/home/kvgroup/chaomei/dhnsw-deep10m-exactgt-formal-v2-20260713/work/deep100M/deep10M_groundtruth.ivecs,68973a8fa5af6691d904c0f5a292136be6e3f21fed6b28154a1bfbdb1c93db57,51db82a2f80e17ffefee34f60ab288d184a20a1f734503bc957c304f0002c0ce,0359efc4a332e6f79ebeade7665aa314e10b122fea1d54b3878f97c9bb5ba574,da9068578d634697f7e8bb3a335077b2d230dd0c0b938342ef85b16f399f5091
DEEP10M,d-HNSW,200.0,r3,0.92309,399.368,10,,10,l2,fixed_query_pool,d27b6e3f8e4c599e03afc7346d780493741a5f70efa245e097da44bd34acfefd,dhnsw-17d63b6f-5a31-4f66-8bc5-c51f212b689d,1fede56b39bf640663761bce92646a464098f95baf64a58d7847d520f7833bd8,fixed_routing_partition,,,,native_dhnsw,10000,10000,0,,,,22576.62,,,1618.339,1821.999,43.067,7274.724,raw_sources/deep10m/dhnsw/r3.csv,2f7beb5e8c40ef742014686c9a7a966d3a702df99c339e0d9e90bcaf80d02a2b,deep10m_dhnsw.json,b97007a13e201be4ba3f5b5cdfabfdf913b2147aa65bf9658c06ae3af01ab15e,/home/kvgroup/chaomei/dhnsw-deep10m-exactgt-formal-v2-20260713/work/deep100M/deep10M_query.fvecs,/home/kvgroup/chaomei/dhnsw-deep10m-exactgt-formal-v2-20260713/work/deep100M/deep10M_groundtruth.ivecs,68973a8fa5af6691d904c0f5a292136be6e3f21fed6b28154a1bfbdb1c93db57,51db82a2f80e17ffefee34f60ab288d184a20a1f734503bc957c304f0002c0ce,0359efc4a332e6f79ebeade7665aa314e10b122fea1d54b3878f97c9bb5ba574,da9068578d634697f7e8bb3a335077b2d230dd0c0b938342ef85b16f399f5091
DEEP10M,d-HNSW,48.0,r4,0.89839,450.206,10,,10,l2,fixed_query_pool,2a25e30be3edfc4d1c0a5bfdeff6e39a1200fd9e615db4d9ad1165a94338fc98,dhnsw-17d63b6f-5a31-4f66-8bc5-c51f212b689d,1fede56b39bf640663761bce92646a464098f95baf64a58d7847d520f7833bd8,fixed_routing_partition,,,,native_dhnsw,10000,10000,0,,,,20223.31,,,1496.077,632.471,40.14,6631.27,raw_sources/deep10m/dhnsw/r4.csv,6e1fa17248674e3af28033fae2ec8d1ec488543a8adc4183da38f080fb5a0257,deep10m_dhnsw.json,b97007a13e201be4ba3f5b5cdfabfdf913b2147aa65bf9658c06ae3af01ab15e,/home/kvgroup/chaomei/dhnsw-deep10m-exactgt-formal-v2-20260713/work/deep100M/deep10M_query.fvecs,/home/kvgroup/chaomei/dhnsw-deep10m-exactgt-formal-v2-20260713/work/deep100M/deep10M_groundtruth.ivecs,68973a8fa5af6691d904c0f5a292136be6e3f21fed6b28154a1bfbdb1c93db57,51db82a2f80e17ffefee34f60ab288d184a20a1f734503bc957c304f0002c0ce,0359efc4a332e6f79ebeade7665aa314e10b122fea1d54b3878f97c9bb5ba574,da9068578d634697f7e8bb3a335077b2d230dd0c0b938342ef85b16f399f5091
DEEP10M,d-HNSW,64.0,r4,0.90905,452.665,10,,10,l2,fixed_query_pool,fad5d3b8bfabf86f0f00e7da38f644b8fd662d4f62e87dca5bd684a5304df460,dhnsw-17d63b6f-5a31-4f66-8bc5-c51f212b689d,1fede56b39bf640663761bce92646a464098f95baf64a58d7847d520f7833bd8,fixed_routing_partition,,,,native_dhnsw,10000,10000,0,,,,20340.14,,,1446.936,702.127,39.284,6017.881,raw_sources/deep10m/dhnsw/r4.csv,6e1fa17248674e3af28033fae2ec8d1ec488543a8adc4183da38f080fb5a0257,deep10m_dhnsw.json,b97007a13e201be4ba3f5b5cdfabfdf913b2147aa65bf9658c06ae3af01ab15e,/home/kvgroup/chaomei/dhnsw-deep10m-exactgt-formal-v2-20260713/work/deep100M/deep10M_query.fvecs,/home/kvgroup/chaomei/dhnsw-deep10m-exactgt-formal-v2-20260713/work/deep100M/deep10M_groundtruth.ivecs,68973a8fa5af6691d904c0f5a292136be6e3f21fed6b28154a1bfbdb1c93db57,51db82a2f80e17ffefee34f60ab288d184a20a1f734503bc957c304f0002c0ce,0359efc4a332e6f79ebeade7665aa314e10b122fea1d54b3878f97c9bb5ba574,da9068578d634697f7e8bb3a335077b2d230dd0c0b938342ef85b16f399f5091
DEEP10M,d-HNSW,96.0,r4,0.91733,457.382,10,,10,l2,fixed_query_pool,9690c19f2484162ef4219cfa64e2073d1f740fddf725faf245c11de028dfdff6,dhnsw-17d63b6f-5a31-4f66-8bc5-c51f212b689d,1fede56b39bf640663761bce92646a464098f95baf64a58d7847d520f7833bd8,fixed_routing_partition,,,,native_dhnsw,10000,10000,0,,,,19585.82,,,1399.968,919.994,41.91,5977.467,raw_sources/deep10m/dhnsw/r4.csv,6e1fa17248674e3af28033fae2ec8d1ec488543a8adc4183da38f080fb5a0257,deep10m_dhnsw.json,b97007a13e201be4ba3f5b5cdfabfdf913b2147aa65bf9658c06ae3af01ab15e,/home/kvgroup/chaomei/dhnsw-deep10m-exactgt-formal-v2-20260713/work/deep100M/deep10M_query.fvecs,/home/kvgroup/chaomei/dhnsw-deep10m-exactgt-formal-v2-20260713/work/deep100M/deep10M_groundtruth.ivecs,68973a8fa5af6691d904c0f5a292136be6e3f21fed6b28154a1bfbdb1c93db57,51db82a2f80e17ffefee34f60ab288d184a20a1f734503bc957c304f0002c0ce,0359efc4a332e6f79ebeade7665aa314e10b122fea1d54b3878f97c9bb5ba574,da9068578d634697f7e8bb3a335077b2d230dd0c0b938342ef85b16f399f5091
DEEP10M,d-HNSW,128.0,r4,0.92042,440.125,10,,10,l2,fixed_query_pool,577a0ad04e21a779ddb76c32d2c64460298f3347828c872c92c808f0445d99ff,dhnsw-17d63b6f-5a31-4f66-8bc5-c51f212b689d,1fede56b39bf640663761bce92646a464098f95baf64a58d7847d520f7833bd8,fixed_routing_partition,,,,native_dhnsw,10000,10000,0,,,,20102.44,,,1498.733,1269.005,41.805,6451.163,raw_sources/deep10m/dhnsw/r4.csv,6e1fa17248674e3af28033fae2ec8d1ec488543a8adc4183da38f080fb5a0257,deep10m_dhnsw.json,b97007a13e201be4ba3f5b5cdfabfdf913b2147aa65bf9658c06ae3af01ab15e,/home/kvgroup/chaomei/dhnsw-deep10m-exactgt-formal-v2-20260713/work/deep100M/deep10M_query.fvecs,/home/kvgroup/chaomei/dhnsw-deep10m-exactgt-formal-v2-20260713/work/deep100M/deep10M_groundtruth.ivecs,68973a8fa5af6691d904c0f5a292136be6e3f21fed6b28154a1bfbdb1c93db57,51db82a2f80e17ffefee34f60ab288d184a20a1f734503bc957c304f0002c0ce,0359efc4a332e6f79ebeade7665aa314e10b122fea1d54b3878f97c9bb5ba574,da9068578d634697f7e8bb3a335077b2d230dd0c0b938342ef85b16f399f5091
DEEP10M,d-HNSW,200.0,r4,0.92303,436.634,10,,10,l2,fixed_query_pool,d27b6e3f8e4c599e03afc7346d780493741a5f70efa245e097da44bd34acfefd,dhnsw-17d63b6f-5a31-4f66-8bc5-c51f212b689d,1fede56b39bf640663761bce92646a464098f95baf64a58d7847d520f7833bd8,fixed_routing_partition,,,,native_dhnsw,10000,10000,0,,,,21015.76,,,1455.632,1611.166,37.968,6218.212,raw_sources/deep10m/dhnsw/r4.csv,6e1fa17248674e3af28033fae2ec8d1ec488543a8adc4183da38f080fb5a0257,deep10m_dhnsw.json,b97007a13e201be4ba3f5b5cdfabfdf913b2147aa65bf9658c06ae3af01ab15e,/home/kvgroup/chaomei/dhnsw-deep10m-exactgt-formal-v2-20260713/work/deep100M/deep10M_query.fvecs,/home/kvgroup/chaomei/dhnsw-deep10m-exactgt-formal-v2-20260713/work/deep100M/deep10M_groundtruth.ivecs,68973a8fa5af6691d904c0f5a292136be6e3f21fed6b28154a1bfbdb1c93db57,51db82a2f80e17ffefee34f60ab288d184a20a1f734503bc957c304f0002c0ce,0359efc4a332e6f79ebeade7665aa314e10b122fea1d54b3878f97c9bb5ba574,da9068578d634697f7e8bb3a335077b2d230dd0c0b938342ef85b16f399f5091
TTI10M,d-HNSW,48.0,r0,0.57372,417.879,10,,10,ip,fixed_query_pool,e0de9cf9c92ae91dd277f2ed1ba05201d2aed6eb46169b5ffdb839305dabd0e4,vldb-dhnsw-text-sift-node7-final-v3-20260713,60ddb08234a93c431f94fea3cb37d9b109a3feb207d7b72eb8887bc28afff595,fixed_routing_partition,,,,native_dhnsw,10000,10000,0,,,,21916.2,,,2030.09,711.618,40.348,8337.09,raw_sources/text_sift/dhnsw/r0.csv,12dfcf8fe6f9dc8b27ef1e0aabbc768149abf242ce4e1510bceabe6e89196de0,tti10m_dhnsw.json,29c3d65729a2deaa907934a00ce2eab1d8525266824570f1a2cd3fa8556624b9,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/dhnsw-text-sift-node7-final-v3/datasets/text10M/query-u10k.fvecs,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/dhnsw-text-sift-node7-final-v3/datasets/text10M/groundtruth-u10k.ivecs,3a61d70abbd6d12ce46d3dae5650b7ae79828c155b32813d180024d293e3cb85,55e07ca3d7bd38ec22dab631ca4272753cad0566c8173dc31839bb62956e7640,0e2108fd2a3c1f1b43e6fbe41fbfa2ffdf2ffcb59f1d23a7d67947e87a21d248,bd7c75058babf7bea4b31a27d9ac38705e88cd76a3482229cacac3e7609aa6eb
TTI10M,d-HNSW,64.0,r0,0.58452,429.59,10,,10,ip,fixed_query_pool,e7501ee2b27d823c4dbb4771e18a50ede1c1230a1b0cb2bfc77342fdd866fefd,vldb-dhnsw-text-sift-node7-final-v3-20260713,60ddb08234a93c431f94fea3cb37d9b109a3feb207d7b72eb8887bc28afff595,fixed_routing_partition,,,,native_dhnsw,10000,10000,0,,,,19606.6,,,1992.38,633.583,43.911,6793.5,raw_sources/text_sift/dhnsw/r0.csv,12dfcf8fe6f9dc8b27ef1e0aabbc768149abf242ce4e1510bceabe6e89196de0,tti10m_dhnsw.json,29c3d65729a2deaa907934a00ce2eab1d8525266824570f1a2cd3fa8556624b9,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/dhnsw-text-sift-node7-final-v3/datasets/text10M/query-u10k.fvecs,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/dhnsw-text-sift-node7-final-v3/datasets/text10M/groundtruth-u10k.ivecs,3a61d70abbd6d12ce46d3dae5650b7ae79828c155b32813d180024d293e3cb85,55e07ca3d7bd38ec22dab631ca4272753cad0566c8173dc31839bb62956e7640,0e2108fd2a3c1f1b43e6fbe41fbfa2ffdf2ffcb59f1d23a7d67947e87a21d248,bd7c75058babf7bea4b31a27d9ac38705e88cd76a3482229cacac3e7609aa6eb
TTI10M,d-HNSW,96.0,r0,0.59306,413.34,10,,10,ip,fixed_query_pool,6db22294e325f29dcc9aeeae1fbd9decdad1b4d6f418216052a72f640a9cc63c,vldb-dhnsw-text-sift-node7-final-v3-20260713,60ddb08234a93c431f94fea3cb37d9b109a3feb207d7b72eb8887bc28afff595,fixed_routing_partition,,,,native_dhnsw,10000,10000,0,,,,21178.2,,,1919.26,863.068,40.717,7026.28,raw_sources/text_sift/dhnsw/r0.csv,12dfcf8fe6f9dc8b27ef1e0aabbc768149abf242ce4e1510bceabe6e89196de0,tti10m_dhnsw.json,29c3d65729a2deaa907934a00ce2eab1d8525266824570f1a2cd3fa8556624b9,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/dhnsw-text-sift-node7-final-v3/datasets/text10M/query-u10k.fvecs,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/dhnsw-text-sift-node7-final-v3/datasets/text10M/groundtruth-u10k.ivecs,3a61d70abbd6d12ce46d3dae5650b7ae79828c155b32813d180024d293e3cb85,55e07ca3d7bd38ec22dab631ca4272753cad0566c8173dc31839bb62956e7640,0e2108fd2a3c1f1b43e6fbe41fbfa2ffdf2ffcb59f1d23a7d67947e87a21d248,bd7c75058babf7bea4b31a27d9ac38705e88cd76a3482229cacac3e7609aa6eb
TTI10M,d-HNSW,128.0,r0,0.5975,410.31,10,,10,ip,fixed_query_pool,f7f9ecd22b34e68c853fec81cc2f7dd9add2015f2e0bf18ab09c8fbc1a2cf81b,vldb-dhnsw-text-sift-node7-final-v3-20260713,60ddb08234a93c431f94fea3cb37d9b109a3feb207d7b72eb8887bc28afff595,fixed_routing_partition,,,,native_dhnsw,10000,10000,0,,,,21271.4,,,1948.0,1028.96,40.376,7217.73,raw_sources/text_sift/dhnsw/r0.csv,12dfcf8fe6f9dc8b27ef1e0aabbc768149abf242ce4e1510bceabe6e89196de0,tti10m_dhnsw.json,29c3d65729a2deaa907934a00ce2eab1d8525266824570f1a2cd3fa8556624b9,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/dhnsw-text-sift-node7-final-v3/datasets/text10M/query-u10k.fvecs,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/dhnsw-text-sift-node7-final-v3/datasets/text10M/groundtruth-u10k.ivecs,3a61d70abbd6d12ce46d3dae5650b7ae79828c155b32813d180024d293e3cb85,55e07ca3d7bd38ec22dab631ca4272753cad0566c8173dc31839bb62956e7640,0e2108fd2a3c1f1b43e6fbe41fbfa2ffdf2ffcb59f1d23a7d67947e87a21d248,bd7c75058babf7bea4b31a27d9ac38705e88cd76a3482229cacac3e7609aa6eb
TTI10M,d-HNSW,200.0,r0,0.60145,407.692,10,,10,ip,fixed_query_pool,0879106585396e29298d8e49be80acb3914c21c4ad16baab4a3d54a7b5b1f96b,vldb-dhnsw-text-sift-node7-final-v3-20260713,60ddb08234a93c431f94fea3cb37d9b109a3feb207d7b72eb8887bc28afff595,fixed_routing_partition,,,,native_dhnsw,10000,10000,0,,,,21569.3,,,1918.06,1421.55,37.644,7117.68,raw_sources/text_sift/dhnsw/r0.csv,12dfcf8fe6f9dc8b27ef1e0aabbc768149abf242ce4e1510bceabe6e89196de0,tti10m_dhnsw.json,29c3d65729a2deaa907934a00ce2eab1d8525266824570f1a2cd3fa8556624b9,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/dhnsw-text-sift-node7-final-v3/datasets/text10M/query-u10k.fvecs,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/dhnsw-text-sift-node7-final-v3/datasets/text10M/groundtruth-u10k.ivecs,3a61d70abbd6d12ce46d3dae5650b7ae79828c155b32813d180024d293e3cb85,55e07ca3d7bd38ec22dab631ca4272753cad0566c8173dc31839bb62956e7640,0e2108fd2a3c1f1b43e6fbe41fbfa2ffdf2ffcb59f1d23a7d67947e87a21d248,bd7c75058babf7bea4b31a27d9ac38705e88cd76a3482229cacac3e7609aa6eb
SIFT10M,d-HNSW,48.0,r0,0.88757,490.044,10,,10,l2,fixed_query_pool,ea2542e1d246610fcdf07ae772f958be71ddc180c7d2ee3dfe6ad98ff97b298b,vldb-dhnsw-text-sift-node7-final-v3-20260713,60ddb08234a93c431f94fea3cb37d9b109a3feb207d7b72eb8887bc28afff595,fixed_routing_partition,,,,native_dhnsw,10000,10000,0,,,,17737.4,,,1542.99,599.526,44.646,6051.4,raw_sources/text_sift/dhnsw/r0.csv,12dfcf8fe6f9dc8b27ef1e0aabbc768149abf242ce4e1510bceabe6e89196de0,sift10m_dhnsw.json,613c052a4e6ca606a52614e9a634ff4ff5306e82d42097a86ee1a9455c7d4c80,/home/kvgroup/chaomei/d-HNSW/datasets/sift10M/bigann_query.fvecs,/home/kvgroup/chaomei/d-HNSW/datasets/sift10M/gnd/idx_10M.ivecs,6fc3c31f8d2f2020255aada4b39d002ef1525664755b1343e3e426f009e162f0,84007548401b9edd0f307ba28c91af3b8baee1ba1593beb87b6a4008fa212b96,4e686785082f56916a6422b120ad4c54b4110701195c17fa582391156bcb32cc,fa4458d753f34b7b1997ed1caa3ddd6ba53d4622c00d751249cb9d2c957cfd3d
SIFT10M,d-HNSW,64.0,r0,0.89507,536.707,10,,10,l2,fixed_query_pool,a03bd3735d95e67e05a4ea3b8ed20e9a24ed25c1d21ab698511c3a209981a389,vldb-dhnsw-text-sift-node7-final-v3-20260713,60ddb08234a93c431f94fea3cb37d9b109a3feb207d7b72eb8887bc28afff595,fixed_routing_partition,,,,native_dhnsw,10000,10000,0,,,,16358.8,,,1545.1,591.147,38.149,5010.97,raw_sources/text_sift/dhnsw/r0.csv,12dfcf8fe6f9dc8b27ef1e0aabbc768149abf242ce4e1510bceabe6e89196de0,sift10m_dhnsw.json,613c052a4e6ca606a52614e9a634ff4ff5306e82d42097a86ee1a9455c7d4c80,/home/kvgroup/chaomei/d-HNSW/datasets/sift10M/bigann_query.fvecs,/home/kvgroup/chaomei/d-HNSW/datasets/sift10M/gnd/idx_10M.ivecs,6fc3c31f8d2f2020255aada4b39d002ef1525664755b1343e3e426f009e162f0,84007548401b9edd0f307ba28c91af3b8baee1ba1593beb87b6a4008fa212b96,4e686785082f56916a6422b120ad4c54b4110701195c17fa582391156bcb32cc,fa4458d753f34b7b1997ed1caa3ddd6ba53d4622c00d751249cb9d2c957cfd3d
SIFT10M,d-HNSW,96.0,r0,0.90095,470.188,10,,10,l2,fixed_query_pool,404f1bb8c141bc6e9ace65c1cf0063172c4d5d1bf639e1bb87ed5e48fc11a8ef,vldb-dhnsw-text-sift-node7-final-v3-20260713,60ddb08234a93c431f94fea3cb37d9b109a3feb207d7b72eb8887bc28afff595,fixed_routing_partition,,,,native_dhnsw,10000,10000,0,,,,18840.1,,,1580.15,1052.38,37.368,6509.62,raw_sources/text_sift/dhnsw/r0.csv,12dfcf8fe6f9dc8b27ef1e0aabbc768149abf242ce4e1510bceabe6e89196de0,sift10m_dhnsw.json,613c052a4e6ca606a52614e9a634ff4ff5306e82d42097a86ee1a9455c7d4c80,/home/kvgroup/chaomei/d-HNSW/datasets/sift10M/bigann_query.fvecs,/home/kvgroup/chaomei/d-HNSW/datasets/sift10M/gnd/idx_10M.ivecs,6fc3c31f8d2f2020255aada4b39d002ef1525664755b1343e3e426f009e162f0,84007548401b9edd0f307ba28c91af3b8baee1ba1593beb87b6a4008fa212b96,4e686785082f56916a6422b120ad4c54b4110701195c17fa582391156bcb32cc,fa4458d753f34b7b1997ed1caa3ddd6ba53d4622c00d751249cb9d2c957cfd3d
SIFT10M,d-HNSW,128.0,r0,0.90299,463.594,10,,10,l2,fixed_query_pool,297856bcdc09dda9d9c141b7300d7d3cfef525aba886fc2bfe687309ffdd6b30,vldb-dhnsw-text-sift-node7-final-v3-20260713,60ddb08234a93c431f94fea3cb37d9b109a3feb207d7b72eb8887bc28afff595,fixed_routing_partition,,,,native_dhnsw,10000,10000,0,,,,19255.3,,,1552.56,1345.3,37.228,6716.35,raw_sources/text_sift/dhnsw/r0.csv,12dfcf8fe6f9dc8b27ef1e0aabbc768149abf242ce4e1510bceabe6e89196de0,sift10m_dhnsw.json,613c052a4e6ca606a52614e9a634ff4ff5306e82d42097a86ee1a9455c7d4c80,/home/kvgroup/chaomei/d-HNSW/datasets/sift10M/bigann_query.fvecs,/home/kvgroup/chaomei/d-HNSW/datasets/sift10M/gnd/idx_10M.ivecs,6fc3c31f8d2f2020255aada4b39d002ef1525664755b1343e3e426f009e162f0,84007548401b9edd0f307ba28c91af3b8baee1ba1593beb87b6a4008fa212b96,4e686785082f56916a6422b120ad4c54b4110701195c17fa582391156bcb32cc,fa4458d753f34b7b1997ed1caa3ddd6ba53d4622c00d751249cb9d2c957cfd3d
