dataset,method,ef,n,campaign_ids,binary_sha256s,threads,query_contexts,top_k,metric,expected_queries,recall_mean,recall_median,recall_ci95,qps_mean,qps_median,qps_ci95,run_ids,p50_us_n,p50_us_mean,p50_us_median,p50_us_ci95,p95_us_n,p95_us_mean,p95_us_median,p95_us_ci95,p99_us_n,p99_us_mean,p99_us_median,p99_us_ci95,mean_latency_us_n,mean_latency_us_mean,mean_latency_us_median,mean_latency_us_ci95,posts_per_query_n,posts_per_query_mean,posts_per_query_median,posts_per_query_ci95,bytes_per_query_n,bytes_per_query_mean,bytes_per_query_median,bytes_per_query_ci95,network_us_n,network_us_mean,network_us_median,network_us_ci95,compute_us_n,compute_us_mean,compute_us_median,compute_us_ci95,meta_us_n,meta_us_mean,meta_us_median,meta_us_ci95,deserialize_us_n,deserialize_us_mean,deserialize_us_median,deserialize_us_ci95
TTI1M,SlabWalk,100.0,5,vldb-1m-seven-final-v2-20260715,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,10,10,10,ip,10000,0.78877,0.78877,0.0,13518.0,13513.0,16.11515222391647,r1;r2;r3;r4;r5,5,1407.8028,1407.718,1.3898313404958864,5,1871.1382,1875.991,11.265838388793057,5,2411.3444,2410.891,6.571597342484684,0,,,,5,108.4734,108.4734,0.0,5,784515.928,784515.928,0.0,0,,,,0,,,,0,,,,0,,,
TTI1M,SlabWalk,150.0,5,vldb-1m-seven-final-v2-20260715,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,10,10,10,ip,10000,0.82134,0.82134,0.0,9260.8,9262.0,15.956567771297182,r1;r2;r3;r4;r5,5,2080.8164,2081.562,4.103458993028357,5,2582.342,2585.743,11.724644107777623,5,3386.6516,3390.994,14.196623116996324,0,,,,5,158.8649,158.8649,0.0,5,1153625.108,1153625.108,0.0,0,,,,0,,,,0,,,,0,,,
TTI1M,SlabWalk,200.0,5,vldb-1m-seven-final-v2-20260715,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,10,10,10,ip,10000,0.84067,0.84067,0.0,7056.4,7059.0,23.252210823059382,r1;r2;r3;r4;r5,5,2750.679,2749.18,10.13140781662718,5,3292.3198,3295.474,8.89843599648595,5,4277.9996,4281.822,35.109907977365786,0,,,,5,209.1646,209.1646,0.0,5,1522099.032,1522099.032,0.0,0,,,,0,,,,0,,,,0,,,
TTI1M,SlabWalk,300.0,5,vldb-1m-seven-final-v2-20260715,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,10,10,10,ip,10000,0.86392,0.86392,0.0,4769.4,4771.0,17.78807427913432,r1;r2;r3;r4;r5,5,4101.8516,4100.298,14.435611819064102,5,4683.3198,4689.295,16.41468314511415,5,6181.922,6169.8,47.34835447245548,0,,,,5,309.788,309.788,0.0,5,2259212.96,2259212.96,0.0,0,,,,0,,,,0,,,,0,,,
TTI1M,SlabWalk,500.0,5,vldb-1m-seven-final-v2-20260715,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,10,10,10,ip,10000,0.8881,0.8881,0.0,2904.0,2906.0,4.21001244653742,r1;r2;r3;r4;r5,5,6783.0104,6782.707,13.506481456872288,5,7358.52,7366.356,22.974571985809252,5,9616.4158,9645.954,62.823923126413185,0,,,,5,510.6214,510.6214,0.0,5,3730580.088,3730580.088,0.0,0,,,,0,,,,0,,,,0,,,
TTI1M,SlabWalk,800.0,5,vldb-1m-seven-final-v2-20260715,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,10,10,10,ip,10000,0.90787,0.90787,0.0,1829.2,1830.0,1.6186722460090552,r1;r2;r3;r4;r5,5,10802.6718,10795.841,17.56172598669166,5,11351.142,11346.977,21.63538537720582,5,14582.425000000001,14551.394,89.25651264454437,0,,,,5,813.1065,813.1065,0.0,5,5939256.98,5939256.98,0.0,0,,,,0,,,,0,,,,0,,,
TTI1M,d-HNSW,48.0,5,vldb-1m-seven-final-v2-20260715,beba583132396a9cac70b717ff232b28daebf16fdcfd7701a1f1c3d9848648ba,10,,10,ip,10000,0.639374,0.63934,0.00031450989672185403,3126.3716,3237.795,615.8491879475552,r1;r2;r3;r4;r5,0,,,,0,,,,0,,,,5,3045.998,2825.64,745.482008654931,0,,,,0,,,,5,431.509,437.468,55.33737507706797,5,1023.3432,1032.54,195.8828970963635,5,283.8396,38.286,687.2951750316064,5,2477.644,2506.85,148.53137995594366
TTI1M,d-HNSW,64.0,5,vldb-1m-seven-final-v2-20260715,beba583132396a9cac70b717ff232b28daebf16fdcfd7701a1f1c3d9848648ba,10,,10,ip,10000,0.643758,0.64373,0.00012113033932093933,3208.0746,3170.175,200.05017904587447,r1;r2;r3;r4;r5,0,,,,0,,,,0,,,,5,2945.184,2934.23,209.87387653954903,0,,,,0,,,,5,426.4484,418.431,51.81115852855103,5,1250.5059999999999,1205.61,213.10330268653294,5,35.3594,35.218,3.174323481669905,5,2545.66,2514.22,80.83428532255155
TTI1M,d-HNSW,96.0,5,vldb-1m-seven-final-v2-20260715,beba583132396a9cac70b717ff232b28daebf16fdcfd7701a1f1c3d9848648ba,10,,10,ip,10000,0.646974,0.64696,9.273668322729179e-05,2996.8302,3015.877,125.61217300878472,r1;r2;r3;r4;r5,0,,,,0,,,,0,,,,5,3110.0460000000003,3146.36,158.58315169966608,0,,,,0,,,,5,461.2072,460.282,28.00374433020244,5,1482.714,1463.41,157.34499492125215,5,36.4546,36.535,2.6089982537578202,5,2606.298,2603.18,155.9175706672617
TTI1M,d-HNSW,128.0,5,vldb-1m-seven-final-v2-20260715,beba583132396a9cac70b717ff232b28daebf16fdcfd7701a1f1c3d9848648ba,10,,10,ip,10000,0.64847,0.64846,7.802486167881674e-05,2804.7106,2853.887,180.35410669901813,r1;r2;r3;r4;r5,0,,,,0,,,,0,,,,5,3331.378,3275.71,179.92060135388277,0,,,,0,,,,5,478.2478,471.068,28.257246864873398,5,1894.504,1906.24,105.32179801119962,5,34.7178,34.18,2.7698659524054663,5,2727.974,2686.25,162.9288383295126
TTI1M,d-HNSW,200.0,5,vldb-1m-seven-final-v2-20260715,beba583132396a9cac70b717ff232b28daebf16fdcfd7701a1f1c3d9848648ba,10,,10,ip,10000,0.649358,0.64937,4.8401213869062176e-05,2825.2506,2855.197,144.25727656006856,r1;r2;r3;r4;r5,0,,,,0,,,,0,,,,5,3253.902,3241.29,197.18843601481709,0,,,,0,,,,5,417.4114,423.012,21.850872050271736,5,2051.486,2052.05,95.52967838031962,5,35.8782,36.206,1.3466439806074366,5,2573.466,2586.65,211.48415497494332
TURING1M,SHINE,200.0,5,vldb-1m-seven-final-v2-20260715,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,10,10,10,l2,10000,0.85899,0.85899,0.0,829.6,830.0,1.4154878169733571,r1;r2;r3;r4;r5,5,24519.4078,24521.714,48.38447087523812,5,28904.005,28912.451,53.402068910077496,5,30939.4584,30950.098,69.91476559367388,0,,,,5,4178.6677,4178.6677,0.0,5,1703772.0348,1703772.0348,0.0,0,,,,0,,,,0,,,,0,,,
TURING1M,SHINE,400.0,5,vldb-1m-seven-final-v2-20260715,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,10,10,10,l2,10000,0.91005,0.91005,0.0,443.2,444.0,1.3599567051932202,r1;r2;r3;r4;r5,5,46146.541,46098.704,130.21187974547806,5,53220.9542,53161.968,197.4416006986248,5,55159.186200000004,55083.042,223.32921343038535,0,,,,5,7767.2935,7767.2935,0.0,5,3165848.2296,3165848.2296,0.0,0,,,,0,,,,0,,,,0,,,
TURING1M,SHINE,600.0,5,vldb-1m-seven-final-v2-20260715,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,10,10,10,l2,10000,0.9332,0.9332,0.0,305.8,306.0,0.5551999999999999,r1;r2;r3;r4;r5,5,66954.66100000001,66951.839,109.47186966065787,5,76832.0968,76812.851,183.83780512291392,5,79407.1072,79336.19,163.4115024665434,0,,,,5,11252.9139,11252.9139,0.0,5,4584858.3052,4584858.3052,0.0,0,,,,0,,,,0,,,,0,,,
TURING1M,SHINE,900.0,5,vldb-1m-seven-final-v2-20260715,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,10,10,10,l2,10000,0.95182,0.95182,0.0,209.0,209.0,0.0,r1;r2;r3;r4;r5,5,97889.6312,97872.476,134.6230306456998,5,111825.0344,111794.155,159.6470894591945,5,115504.3924,115598.849,188.19111393985324,0,,,,5,16318.3111,16318.3111,0.0,5,6645395.4228,6645395.4228,0.0,0,,,,0,,,,0,,,,0,,,
TURING1M,SHINE,1200.0,5,vldb-1m-seven-final-v2-20260715,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,10,10,10,l2,10000,0.96241,0.96241,0.0,159.8,160.0,0.5551999999999999,r1;r2;r3;r4;r5,5,127858.7956,127985.198,265.9785354180354,5,145734.7018,145628.319,272.0073300760494,5,150557.3966,150534.58000000002,350.0995643112531,0,,,,5,21227.021,21227.021,0.0,5,8640686.0084,8640686.0084,0.0,0,,,,0,,,,0,,,,0,,,
TURING1M,SHINE,1600.0,5,vldb-1m-seven-final-v2-20260715,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,10,10,10,l2,10000,0.97164,0.97164,0.0,121.0,121.0,0.0,r1;r2;r3;r4;r5,5,167977.931,167972.435,206.94143246364146,5,191278.9604,191418.612,501.0787251047071,5,197691.7654,197811.473,608.5775911247545,0,,,,5,27571.0974,27571.0974,0.0,5,11217479.3392,11217479.3392,0.0,0,,,,0,,,,0,,,,0,,,
TURING1M,SlabWalk,200.0,5,vldb-1m-seven-final-v2-20260715,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,10,10,10,l2,10000,0.85885,0.85885,0.0,10100.0,9953.0,415.83331038867,r1;r2;r3;r4;r5,5,1940.1824,1968.099,77.00468451163242,5,2159.4124,2187.839,82.20395267748931,5,2519.6538,2542.503,74.1455379665929,0,,,,5,208.0058,208.0058,0.0,5,811661.576,811661.576,0.0,0,,,,0,,,,0,,,,0,,,
TURING1M,SlabWalk,400.0,5,vldb-1m-seven-final-v2-20260715,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,10,10,10,l2,10000,0.91009,0.91009,0.0,5101.6,5106.0,15.520794495128136,r1;r2;r3;r4;r5,5,3884.6530000000002,3879.9700000000003,13.995329529259456,5,4065.8482000000004,4058.34,19.366318655084548,5,4270.590200000001,4282.9710000000005,32.07123929210515,0,,,,5,405.3604,405.3604,0.0,5,1587420.688,1587420.688,0.0,0,,,,0,,,,0,,,,0,,,
TURING1M,SlabWalk,600.0,5,vldb-1m-seven-final-v2-20260715,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,10,10,10,l2,10000,0.93317,0.93317,0.0,3426.8,3427.0,4.060937901519795,r1;r2;r3;r4;r5,5,5799.4616000000005,5799.982,7.711361335444358,5,6011.785800000001,6007.7480000000005,17.942116644568248,5,6160.7726,6167.009,21.163057359671463,0,,,,5,605.246,605.246,0.0,5,2368875.12,2368875.12,0.0,0,,,,0,,,,0,,,,0,,,
TURING1M,SlabWalk,900.0,5,vldb-1m-seven-final-v2-20260715,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,10,10,10,l2,10000,0.95182,0.95182,0.0,2316.2,2299.0,59.947461296038206,r1;r2;r3;r4;r5,5,8595.6124,8660.467,213.02699795460205,5,8852.6564,8921.351,249.2902576035559,5,8981.7228,9044.518,247.82066304446573,0,,,,5,904.3336,904.3336,0.0,5,3543880.992,3543880.992,0.0,0,,,,0,,,,0,,,,0,,,
TURING1M,SlabWalk,1200.0,5,vldb-1m-seven-final-v2-20260715,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,10,10,10,l2,10000,0.96248,0.96248,0.0,1727.8,1728.0,2.2207999999999997,r1;r2;r3;r4;r5,5,11519.705600000001,11523.949,18.858450204377515,5,11866.7512,11846.907000000001,82.0388715880515,5,12000.461800000001,11977.815,80.52632253767123,0,,,,5,1204.8935,1204.8935,0.0,5,4720643.82,4720643.82,0.0,0,,,,0,,,,0,,,,0,,,
TURING1M,SlabWalk,1600.0,5,vldb-1m-seven-final-v2-20260715,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,10,10,10,l2,10000,0.97153,0.97153,0.0,1300.0,1299.0,2.3225682336585933,r1;r2;r3;r4;r5,5,15312.638,15317.544,21.727574504806867,5,15766.2954,15774.547,48.36831739736835,5,15922.978,15924.953,39.44732604545152,0,,,,5,1605.5374,1605.5374,0.0,5,6290519.128,6290519.128,0.0,0,,,,0,,,,0,,,,0,,,
TURING1M,d-HNSW,48.0,5,vldb-1m-seven-final-v2-20260715,beba583132396a9cac70b717ff232b28daebf16fdcfd7701a1f1c3d9848648ba,10,,10,l2,10000,0.593456,0.59346,0.000127997383473266,4828.4874,4744.354,568.3849213067942,r1;r2;r3;r4;r5,0,,,,0,,,,0,,,,5,1929.288,1965.62,174.24191964421811,0,,,,0,,,,5,335.0966,340.198,42.466395444787764,5,855.1104,981.14,231.0550618224415,5,38.461800000000004,38.453,3.6315851626304223,5,1696.274,1740.97,109.49115676373185
TURING1M,d-HNSW,64.0,5,vldb-1m-seven-final-v2-20260715,beba583132396a9cac70b717ff232b28daebf16fdcfd7701a1f1c3d9848648ba,10,,10,l2,10000,0.597288,0.59732,7.313061017110671e-05,4771.7512,4711.697,234.8291817577474,r1;r2;r3;r4;r5,0,,,,0,,,,0,,,,5,1909.452,1897.72,119.28560906608406,0,,,,0,,,,5,316.5594,324.802,26.219819257891437,5,983.1954,951.868,93.75791287247212,5,33.9226,32.918,3.487211553574252,5,1681.1299999999999,1683.6,112.48106802263352
TURING1M,d-HNSW,96.0,5,vldb-1m-seven-final-v2-20260715,beba583132396a9cac70b717ff232b28daebf16fdcfd7701a1f1c3d9848648ba,10,,10,l2,10000,0.600106,0.6001,2.9898435009229217e-05,4408.477,4307.561,357.69809807146595,r1;r2;r3;r4;r5,0,,,,0,,,,0,,,,5,2038.246,2071.59,162.89741489614653,0,,,,0,,,,5,322.5516,337.961,37.025015859183675,5,1104.3794,1128.82,134.21842076494747,5,37.0108,36.767,1.5700967163822208,5,1682.27,1684.85,174.011338986544
TURING1M,d-HNSW,128.0,5,vldb-1m-seven-final-v2-20260715,beba583132396a9cac70b717ff232b28daebf16fdcfd7701a1f1c3d9848648ba,10,,10,l2,10000,0.601178,0.60117,4.678198354066889e-05,4405.9474,4406.497,96.6325189804246,r1;r2;r3;r4;r5,0,,,,0,,,,0,,,,5,2081.634,2080.32,60.472178832556814,0,,,,0,,,,5,303.30219999999997,291.367,28.084608259863504,5,1266.182,1261.71,140.08494377073615,5,35.2574,34.448,1.5110029889334275,5,1687.056,1638.56,145.80302711076345
TURING1M,d-HNSW,200.0,5,vldb-1m-seven-final-v2-20260715,beba583132396a9cac70b717ff232b28daebf16fdcfd7701a1f1c3d9848648ba,10,,10,l2,10000,0.601924,0.60193,4.776010988261826e-05,4243.9506,4267.338,158.49796482364528,r1;r2;r3;r4;r5,0,,,,0,,,,0,,,,5,2113.288,2119.28,139.99721488283552,0,,,,0,,,,5,288.8346,288.622,24.394302320990857,5,1447.68,1481.3,149.4367547253191,5,35.6492,36.764,2.53851401584546,5,1702.902,1751.4,120.21058048227636
