dataset,method,variant,campaign_id,protocol_fingerprint,binary_sha256,run_id,run_kind,trace,measurement_mode,threads,query_contexts,coroutines,top_k,metric,ef,m,efc,query_suffix,lavd,index_region_bytes,lavd_region_bytes,env,recall,qps,p50_us,p95_us,p99_us,posts_per_q,bytes_per_q,processed,expected_queries,failed_queries,trace_csv,json,stderr,status
DEEP1M,SlabWalk,slabwalk_expansion,vldb-1m-seven-final-v2-20260715,d893be2b7a7df901a0f4341756880fb80259fcb2a784a539dd729377909725f0,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,r5,measure,0,fixed_query_pool,10,10,2,10,l2,50,16,100,uniform,8,4294967296,4294967296,SHINE_CRANE=1 GB_BITMAP_DEDUP=1,0.92763,39089,490.32300000000004,572.196,770.415,52.9723,196684.5016,10000,10000,0,,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r5/DEEP1M_slabwalk_expansion_r5_measure_T10_ef50.json,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r5/DEEP1M_slabwalk_expansion_r5_measure_T10_ef50.err,ok
DEEP1M,SHINE,shine_path,vldb-1m-seven-final-v2-20260715,a078da66b07559179fda262eb8ac4c2225193376bff2906b9a46f72b4f42f554,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,r5,measure,0,fixed_query_pool,10,10,2,10,l2,80,16,100,uniform,0,4294967296,0,none,0.95889,2288,8905.088,11265.678,12064.654,1482.6155,579147.712,10000,10000,0,,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r5/DEEP1M_shine_path_r5_measure_T10_ef80.json,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r5/DEEP1M_shine_path_r5_measure_T10_ef80.err,ok
DEEP1M,SlabWalk,slabwalk_expansion,vldb-1m-seven-final-v2-20260715,81f5f8ca9942c1fb4a1ebc65eef5e3bdadaad89a29ed0d4c4f00038827612e2f,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,r5,measure,0,fixed_query_pool,10,10,2,10,l2,80,16,100,uniform,8,4294967296,4294967296,SHINE_CRANE=1 GB_BITMAP_DEDUP=1,0.95871,26596,731.905,797.038,1119.47,82.4738,308653.8896,10000,10000,0,,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r5/DEEP1M_slabwalk_expansion_r5_measure_T10_ef80.json,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r5/DEEP1M_slabwalk_expansion_r5_measure_T10_ef80.err,ok
DEEP1M,SHINE,shine_path,vldb-1m-seven-final-v2-20260715,84878d9a0d45e5c50e7514fc5fcd49d72642b332d5d6e345b9f5c5e2d72877e6,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,r5,measure,0,fixed_query_pool,10,10,2,10,l2,100,16,100,uniform,0,4294967296,0,none,0.96947,1921,10623.763,13464.156,14508.673,1756.1666,685797.748,10000,10000,0,,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r5/DEEP1M_shine_path_r5_measure_T10_ef100.json,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r5/DEEP1M_shine_path_r5_measure_T10_ef100.err,ok
DEEP1M,SlabWalk,slabwalk_expansion,vldb-1m-seven-final-v2-20260715,e1a07309a0be5af6775c1f0076ca8620b240caeea1466d0841cf5a4557863a3f,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,r5,measure,0,fixed_query_pool,10,10,2,10,l2,100,16,100,uniform,8,4294967296,4294967296,SHINE_CRANE=1 GB_BITMAP_DEDUP=1,0.96957,20628,950.148,1014.808,1292.194,102.2651,383744.2392,10000,10000,0,,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r5/DEEP1M_slabwalk_expansion_r5_measure_T10_ef100.json,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r5/DEEP1M_slabwalk_expansion_r5_measure_T10_ef100.err,ok
DEEP1M,SHINE,shine_path,vldb-1m-seven-final-v2-20260715,d4e90f643c7369eddf881d28b7191970b56ae376ae1762f4fbdd9679a182ed3a,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,r5,measure,0,fixed_query_pool,10,10,2,10,l2,150,16,100,uniform,0,4294967296,0,none,0.98292,1406,14517.18,18659.918,20099.424,2406.151,938829.91,10000,10000,0,,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r5/DEEP1M_shine_path_r5_measure_T10_ef150.json,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r5/DEEP1M_shine_path_r5_measure_T10_ef150.err,ok
DEEP1M,SlabWalk,slabwalk_expansion,vldb-1m-seven-final-v2-20260715,e3df670f5f7451d9aca8c725567274174ada52ade4efbe2ac96613e1ab856935,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,r5,measure,0,fixed_query_pool,10,10,2,10,l2,150,16,100,uniform,8,4294967296,4294967296,SHINE_CRANE=1 GB_BITMAP_DEDUP=1,0.98288,14451,1361.801,1432.417,1674.315,151.9964,572379.0688,10000,10000,0,,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r5/DEEP1M_slabwalk_expansion_r5_measure_T10_ef150.json,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r5/DEEP1M_slabwalk_expansion_r5_measure_T10_ef150.err,ok
DEEP1M,SHINE,shine_path,vldb-1m-seven-final-v2-20260715,51ffc9759d63dd476ee1efaf7ced50b4fc528b16ffe3512d5e0bec8696ee24db,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,r5,measure,0,fixed_query_pool,10,10,2,10,l2,200,16,100,uniform,0,4294967296,0,none,0.98901,1113,18341.3,23968.062,25654.526,3018.3664,1176736.104,10000,10000,0,,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r5/DEEP1M_shine_path_r5_measure_T10_ef200.json,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r5/DEEP1M_shine_path_r5_measure_T10_ef200.err,ok
DEEP1M,SlabWalk,slabwalk_expansion,vldb-1m-seven-final-v2-20260715,d4fb5aa4a461f4bfa996f9675cd79b81f49f297783804059e45fe330aa8ed629,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,r5,measure,0,fixed_query_pool,10,10,2,10,l2,200,16,100,uniform,8,4294967296,4294967296,SHINE_CRANE=1 GB_BITMAP_DEDUP=1,0.98907,10490,1885.128,1973.041,2052.664,201.8453,761436.3176,10000,10000,0,,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r5/DEEP1M_slabwalk_expansion_r5_measure_T10_ef200.json,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r5/DEEP1M_slabwalk_expansion_r5_measure_T10_ef200.err,ok
BIGANN1M,SHINE,shine_path,vldb-1m-seven-final-v2-20260715,68ec07d581e2b28892819fc32e9a3d9dd482465f9405bd69ee1029e1aac369de,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,r5,measure,0,fixed_query_pool,10,10,2,10,l2,48,16,100,uniform,0,4294967296,0,none,0.93218,3179,6383.037,8042.557,8972.637,1044.9142,534534.0172,10000,10000,0,,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r5/BIGANN1M_shine_path_r5_measure_T10_ef48.json,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r5/BIGANN1M_shine_path_r5_measure_T10_ef48.err,ok
